game_pk,matchup,news_sp_late_scratch_home,news_sp_late_scratch_away,news_anchor_sp_home_id,news_anchor_sp_away_id,news_current_sp_home_id,news_current_sp_away_id,news_ump_plate_id,news_ump_plate_name,news_ump_bias_pp,news_bullpen_short_home,news_bullpen_short_away,news_anchor_home_decimal,news_current_home_decimal,news_line_move_home_bps,news_il_placements_home,news_il_placements_away,news_il_player_names_home,news_il_player_names_away,news_lineup_scratches_home,news_lineup_scratches_away,news_regular_scratches_home,news_regular_scratches_away,news_model_prob_delta,news_tier_demotion_steps,news_rationale,news_rules_fired
824255,HOU @ DET,False,False,672456,681293,672456,681293,427013,Lance Barksdale,0.0,True,True,1.9803921568627452,1.9803921568627452,0,2,0,"Gleyber Torres, Wenceel Pérez",,0,0,0,0,-0.018000000000000002,0,"home bullpen short -> 1.5pp toward away | away bullpen short -> 1.5pp toward home | home 2 IL placement(s) (Gleyber Torres, Wenceel Pérez) -> -1.80pp",bullpen_short_home;bullpen_short_away;il_placement_home
823363,CIN @ PIT,False,False,694973,671096,694973,671096,605672,Jeremie Rehak,0.0,False,False,1.5988023952095807,1.5988023952095807,0,1,1,Spencer Horwitz,Tony Santillan,0,0,0,0,0.0,0,home 1 IL placement(s) (Spencer Horwitz) -> -1.20pp | away 1 IL placement(s) (Tony Santillan) -> +1.20pp,il_placement_home;il_placement_away
824824,WSH @ BAL,False,False,669432,674841,669432,674841,605673,Alex Tosi,0.0,False,True,1.8,1.8,0,1,0,Adley Rutschman,,0,0,0,0,0.002999999999999999,0,away bullpen short -> 1.5pp toward home | home 1 IL placement(s) (Adley Rutschman) -> -1.20pp,bullpen_short_away;il_placement_home
822796,TEX @ TOR,False,False,571578,543135,571578,543135,427554,Jim Wolf,0.0,True,False,1.9615384615384617,1.9615384615384617,0,1,2,Max Scherzer,"Jack Leiter, Cody Freeman",0,0,0,0,-0.008999999999999998,0,"home bullpen short -> 1.5pp toward away | home 1 IL placement(s) (Max Scherzer) -> -1.20pp | away 2 IL placement(s) (Jack Leiter, Cody Freeman) -> +1.80pp",bullpen_short_home;il_placement_home;il_placement_away
824423,SEA @ CLE,False,False,676282,622491,676282,622491,427533,Mark Wegner,0.0,True,False,1.9803921568627452,1.9803921568627452,0,2,1,"Angel Martínez, Chase DeLauter",Randy Arozarena,0,0,0,0,-0.021,0,"home bullpen short -> 1.5pp toward away | home 2 IL placement(s) (Angel Martínez, Chase DeLauter) -> -1.80pp | away 1 IL placement(s) (Randy Arozarena) -> +1.20pp",bullpen_short_home;il_placement_home;il_placement_away
822962,ARI @ TB,False,False,607259,668678,607259,668678,431232,Chad Fairchild,0.0,False,False,1.7692307692307692,1.7692307692307692,0,1,0,Steven Matz,,0,0,0,0,-0.012,0,home 1 IL placement(s) (Steven Matz) -> -1.20pp,il_placement_home
823610,PHI @ NYM,False,False,804267,554430,804267,554430,573597,Gabe Morales,0.0,True,False,2.5300000000000002,2.5300000000000002,0,1,2,Marcus Semien,"Brad Keller, Johan Rojas",0,0,0,0,-0.008999999999999998,0,"home bullpen short -> 1.5pp toward away | home 1 IL placement(s) (Marcus Semien) -> -1.20pp | away 2 IL placement(s) (Brad Keller, Johan Rojas) -> +1.80pp",bullpen_short_home;il_placement_home;il_placement_away
824743,NYY @ BOS,False,False,801139,701542,801139,701542,658325,Tyler Jones,0.0,False,False,1.9803921568627452,1.9803921568627452,0,2,1,"Isiah Kiner-Falefa, Marcelo Mayer",Ryan McMahon,0,0,0,0,-0.006000000000000002,0,"home 2 IL placement(s) (Isiah Kiner-Falefa, Marcelo Mayer) -> -1.80pp | away 1 IL placement(s) (Ryan McMahon) -> +1.20pp",il_placement_home;il_placement_away
824582,KC @ CHW,False,False,689818,674444,689818,674444,503493,Sean Barber,0.0,False,False,1.8333333333333335,1.8333333333333335,0,0,2,,"Cole Ragans, Maikel Garcia",0,0,0,0,0.018000000000000002,0,"away 2 IL placement(s) (Cole Ragans, Maikel Garcia) -> +1.80pp",il_placement_away
823773,CHC @ MIL,False,False,694819,607067,694819,607067,544728,Nic Lentz,0.0,False,False,1.4385964912280702,1.4385964912280702,0,0,3,,"Daniel Palencia, Edward Cabrera, Ben Brown",0,0,0,0,0.024,0,"away 3 IL placement(s) (Daniel Palencia, Edward Cabrera, Ben Brown) -> +2.40pp",il_placement_away
823688,COL @ MIN,False,False,671737,608372,671737,608372,483919,Mark Ripperger,0.0,False,False,1.65359477124183,1.65359477124183,0,0,2,,"Blas Castaño, Jaden Hill",0,0,0,0,0.018000000000000002,0,"away 2 IL placement(s) (Blas Castaño, Jaden Hill) -> +1.80pp",il_placement_away
823039,MIA @ STL,False,False,700241,676974,700241,676974,608093,Junior Valentine,0.0,False,False,2.02,2.02,0,0,1,,Liam Hicks,0,0,0,0,0.012,0,away 1 IL placement(s) (Liam Hicks) -> +1.20pp,il_placement_away
824014,OAK @ LAA,False,False,700712,669372,700712,669372,665302,Dillon Wilson,0.0,False,False,2.06,2.06,0,1,2,Mike Trout,"Mark Leiter Jr., Zack Gelof",0,0,0,0,0.006000000000000002,0,"home 1 IL placement(s) (Mike Trout) -> -1.20pp | away 2 IL placement(s) (Mark Leiter Jr., Zack Gelof) -> +1.80pp",il_placement_home;il_placement_away
823285,LAD @ SD,False,False,621111,808963,621111,808963,482641,Adrian Johnson,0.0,False,False,2.3,2.3,0,0,1,,Blake Treinen,0,0,0,0,0.012,0,away 1 IL placement(s) (Blake Treinen) -> +1.20pp,il_placement_away
