game_pk,matchup,news_sp_late_scratch_home,news_sp_late_scratch_away,news_anchor_sp_home_id,news_anchor_sp_away_id,news_current_sp_home_id,news_current_sp_away_id,news_ump_plate_id,news_ump_plate_name,news_ump_bias_pp,news_bullpen_short_home,news_bullpen_short_away,news_anchor_home_decimal,news_current_home_decimal,news_line_move_home_bps,news_il_placements_home,news_il_placements_away,news_il_player_names_home,news_il_player_names_away,news_lineup_scratches_home,news_lineup_scratches_away,news_regular_scratches_home,news_regular_scratches_away,news_model_prob_delta,news_tier_demotion_steps,news_rationale,news_rules_fired
824659,STL @ CHC,False,False,656849,669467,656849,669467,483564.0,Dan Bellino,0.0,False,False,1.8333333333333335,1.8333333333333335,0,6,0,"Ben Brown, Edward Cabrera, Phil Maton, Hoby Milner, Ethan Roberts",,0,0,0,0,-0.03,0,"home 6 IL placement(s) (Ben Brown, Edward Cabrera, Phil Maton, Hoby Milner, Ethan Roberts) -> -3.00pp",il_placement_home
822714,PIT @ WSH,False,False,656492,656605,656492,656605,,,0.0,False,False,1.7092198581560285,1.7092198581560285,0,2,1,"Richard Lovelady, Mitchell Parker",Spencer Horwitz,0,0,0,0,-0.006000000000000002,0,"home 2 IL placement(s) (Richard Lovelady, Mitchell Parker) -> -1.80pp | away 1 IL placement(s) (Spencer Horwitz) -> +1.20pp",il_placement_home;il_placement_away
823527,MIN @ NYY,False,False,543037,702474,543037,702474,482666.0,D.J. Reyburn,0.0,False,False,1.5494505494505495,1.5494505494505495,0,2,1,"Ryan McMahon, Carlos Rodón",Anthony Banda,0,0,0,0,-0.006000000000000002,0,"home 2 IL placement(s) (Ryan McMahon, Carlos Rodón) -> -1.80pp | away 1 IL placement(s) (Anthony Banda) -> +1.20pp",il_placement_home;il_placement_away
824498,BAL @ CIN,False,False,663903,669432,663903,669432,427113.0,Laz Diaz,0.0,False,False,2.1100000000000003,2.1100000000000003,0,3,1,"Tony Santillan, Blake Dunn, Dane Myers",Keegan Akin,0,0,0,0,-0.012,0,"home 3 IL placement(s) (Tony Santillan, Blake Dunn, Dane Myers) -> -2.40pp | away 1 IL placement(s) (Keegan Akin) -> +1.20pp",il_placement_home;il_placement_away
824417,CHW @ CLE,False,False,668909,641743,668909,641743,,,0.0,False,False,1.8,1.8,0,0,0,,,0,0,0,0,0.0,0,,
824904,NYM @ ATL,False,False,656550,681035,656550,681035,623946.0,Malachi Moore,0.0,False,False,1.9433962264150944,1.9433962264150944,0,1,1,Robert Suarez,Marcus Semien,0,0,0,0,0.0,0,home 1 IL placement(s) (Robert Suarez) -> -1.20pp | away 1 IL placement(s) (Marcus Semien) -> +1.20pp,il_placement_home;il_placement_away
824173,TB @ HOU,False,False,681293,607259,681293,607259,,,0.0,False,False,2.02,2.02,0,1,1,Jeremy Peña,Steven Matz,0,0,0,0,0.0,0,home 1 IL placement(s) (Jeremy Peña) -> -1.20pp | away 1 IL placement(s) (Steven Matz) -> +1.20pp,il_placement_home;il_placement_away
824013,BOS @ LAA,False,False,672282,687562,672282,687562,,,0.0,False,False,1.9433962264150944,1.9433962264150944,0,0,2,,"Marcelo Mayer, Connelly Early",0,0,0,0,0.018000000000000002,0,"away 2 IL placement(s) (Marcelo Mayer, Connelly Early) -> +1.80pp",il_placement_away
824982,MIA @ OAK,False,False,678022,663969,678022,663969,,,0.0,False,False,1.8,1.8,0,3,1,"Zack Gelof, Jacob Wilson, Tyler Soderstrom",Anthony Bender,0,0,0,0,-0.012,0,"home 3 IL placement(s) (Zack Gelof, Jacob Wilson, Tyler Soderstrom) -> -2.40pp | away 1 IL placement(s) (Anthony Bender) -> +1.20pp",il_placement_home;il_placement_away
825062,MIL @ ARI,False,False,703615,690986,703615,690986,,,0.0,False,False,2.35,2.35,0,0,0,,,0,0,0,0,0.0,0,,
823933,SD @ LAD,False,False,660271,650633,660271,650633,,,0.0,False,False,1.4385964912280702,1.4385964912280702,0,0,2,,"David Morgan, Jason Adam",0,0,0,0,0.018000000000000002,0,"away 2 IL placement(s) (David Morgan, Jason Adam) -> +1.80pp",il_placement_away
823120,TOR @ SEA,False,False,622491,656302,622491,656302,,,0.0,False,False,2.15,2.15,0,1,1,Rob Refsnyder,Jesús Sánchez,0,0,0,0,0.0,0,home 1 IL placement(s) (Rob Refsnyder) -> -1.20pp | away 1 IL placement(s) (Jesús Sánchez) -> +1.20pp,il_placement_home;il_placement_away
