game_pk,matchup,news_sp_late_scratch_home,news_sp_late_scratch_away,news_anchor_sp_home_id,news_anchor_sp_away_id,news_current_sp_home_id,news_current_sp_away_id,news_ump_plate_id,news_ump_plate_name,news_ump_bias_pp,news_bullpen_short_home,news_bullpen_short_away,news_anchor_home_decimal,news_current_home_decimal,news_line_move_home_bps,news_il_placements_home,news_il_placements_away,news_il_player_names_home,news_il_player_names_away,news_lineup_scratches_home,news_lineup_scratches_away,news_regular_scratches_home,news_regular_scratches_away,news_model_prob_delta,news_tier_demotion_steps,news_rationale,news_rules_fired
822820,LAA @ TOR,False,False,702056,686799,702056,686799,,,0.0,False,False,1.6024096385542168,1.6024096385542168,0,0,2,,"Yusei Kikuchi, Travis d'Arnaud",0,0,0,0,0.018000000000000002,0,"away 2 IL placement(s) (Yusei Kikuchi, Travis d'Arnaud) -> +1.80pp",il_placement_away
824847,OAK @ BAL,False,False,669358,650644,669358,650644,,,0.0,True,False,1.8264462809917354,1.8264462809917354,0,3,0,"Trevor Rogers, Ryan Helsley, Cade Povich",,0,0,0,0,-0.039,0,"home bullpen short -> 1.5pp toward away | home 3 IL placement(s) (Trevor Rogers, Ryan Helsley, Cade Povich) -> -2.40pp",bullpen_short_home;il_placement_home
824523,HOU @ CIN,False,False,695505,681293,695505,681293,,,0.0,False,False,1.6622516556291391,1.6622516556291391,0,2,2,"Brandon Williamson, Emilio Pagán","Yainer Diaz, Carlos Correa",0,0,0,0,0.0,0,"home 2 IL placement(s) (Brandon Williamson, Emilio Pagán) -> -1.80pp | away 2 IL placement(s) (Yainer Diaz, Carlos Correa) -> +1.80pp",il_placement_home;il_placement_away
824766,TB @ BOS,False,False,801139,607259,801139,607259,,,0.0,False,False,1.6451612903225805,1.6451612903225805,0,4,1,"Garrett Crochet, Patrick Sandoval, Danny Coulombe, Roman Anthony",Steven Matz,0,0,0,0,-0.018,0,"home 4 IL placement(s) (Garrett Crochet, Patrick Sandoval, Danny Coulombe, Roman Anthony) -> -3.00pp | away 1 IL placement(s) (Steven Matz) -> +1.20pp",il_placement_home;il_placement_away
823869,WSH @ MIA,False,False,676083,641793,676083,641793,,,0.0,False,False,1.6578947368421053,1.6578947368421053,0,0,0,,,0,0,0,0,0.0,0,,
823468,COL @ PHI,False,False,605400,607536,605400,607536,,,0.0,True,True,1.5649717514124295,1.5649717514124295,0,1,0,Kyle Backhus,,0,0,0,0,-0.012,0,home bullpen short -> 1.5pp toward away | away bullpen short -> 1.5pp toward home | home 1 IL placement(s) (Kyle Backhus) -> -1.20pp,bullpen_short_home;bullpen_short_away;il_placement_home
824444,MIN @ CLE,False,False,676440,657746,676440,657746,,,0.0,True,False,1.8849557522123894,1.8849557522123894,0,0,1,,Cole Sands,0,0,0,0,-0.002999999999999999,0,home bullpen short -> 1.5pp toward away | away 1 IL placement(s) (Cole Sands) -> +1.20pp,bullpen_short_home;il_placement_away
822905,CHC @ TEX,False,False,683004,665795,683004,665795,,,0.0,False,False,2.2,2.2,0,1,1,Josh Smith,Matthew Boyd,0,0,0,0,0.0,0,home 1 IL placement(s) (Josh Smith) -> -1.20pp | away 1 IL placement(s) (Matthew Boyd) -> +1.20pp,il_placement_home;il_placement_away
824115,DET @ KC,False,False,608379,572143,608379,572143,,,0.0,False,False,1.6896551724137931,1.6896551724137931,0,1,4,Cole Ragans,"Javier Báez, Casey Mize, Tarik Skubal, Gleyber Torres",0,0,0,0,0.018,0,"home 1 IL placement(s) (Cole Ragans) -> -1.20pp | away 4 IL placement(s) (Javier Báez, Casey Mize, Tarik Skubal, Gleyber Torres) -> +3.00pp",il_placement_home;il_placement_away
824606,SEA @ CHW,False,False,641743,622491,641743,622491,,,0.0,False,False,2.17,2.17,0,0,3,,"Matt Brash, Will Wilson, Gabe Speier",0,0,0,0,0.024,0,"away 3 IL placement(s) (Matt Brash, Will Wilson, Gabe Speier) -> +2.40pp",il_placement_away
823792,NYY @ MIL,False,False,690986,693645,690986,693645,,,0.0,False,False,2.21,2.21,0,2,1,"Angel Zerpa, Brandon Woodruff",Jasson Domínguez,0,0,0,0,-0.006000000000000002,0,"home 2 IL placement(s) (Angel Zerpa, Brandon Woodruff) -> -1.80pp | away 1 IL placement(s) (Jasson Domínguez) -> +1.20pp",il_placement_home;il_placement_away
825089,NYM @ ARI,False,False,518876,605280,518876,605280,,,0.0,False,False,2.0300000000000002,2.0300000000000002,0,0,2,,"Luis Robert Jr., Ronny Mauricio",0,0,0,0,0.018000000000000002,0,"away 2 IL placement(s) (Luis Robert Jr., Ronny Mauricio) -> +1.80pp",il_placement_away
823304,STL @ SD,False,False,681190,669160,681190,669160,,,0.0,False,False,1.72992700729927,1.72992700729927,0,3,1,"Germán Márquez, Jake Cronenworth, Luis Campusano",Ramón Urías,0,0,0,0,-0.012,0,"home 3 IL placement(s) (Germán Márquez, Jake Cronenworth, Luis Campusano) -> -2.40pp | away 1 IL placement(s) (Ramón Urías) -> +1.20pp",il_placement_home;il_placement_away
823224,PIT @ SF,False,False,694738,677952,694738,677952,,,0.0,False,False,2.05,2.05,0,1,2,Erik Miller,"Chris Devenski, Jake Mangum",0,0,0,0,0.006000000000000002,0,"home 1 IL placement(s) (Erik Miller) -> -1.20pp | away 2 IL placement(s) (Chris Devenski, Jake Mangum) -> +1.80pp",il_placement_home;il_placement_away
823955,ATL @ LAD,False,False,605483,675911,605483,675911,,,0.0,False,False,1.5882352941176472,1.5882352941176472,0,1,1,Tyler Glasnow,Ronald Acuña Jr.,0,0,0,0,0.0,0,home 1 IL placement(s) (Tyler Glasnow) -> -1.20pp | away 1 IL placement(s) (Ronald Acuña Jr.) -> +1.20pp,il_placement_home;il_placement_away
