game_pk,matchup,news_sp_late_scratch_home,news_sp_late_scratch_away,news_anchor_sp_home_id,news_anchor_sp_away_id,news_current_sp_home_id,news_current_sp_away_id,news_ump_plate_id,news_ump_plate_name,news_ump_bias_pp,news_bullpen_short_home,news_bullpen_short_away,news_anchor_home_decimal,news_current_home_decimal,news_line_move_home_bps,news_il_placements_home,news_il_placements_away,news_il_player_names_home,news_il_player_names_away,news_lineup_scratches_home,news_lineup_scratches_away,news_regular_scratches_home,news_regular_scratches_away,news_model_prob_delta,news_tier_demotion_steps,news_rationale,news_rules_fired
824663,TOR @ CHC,False,False,,592332.0,676962,592332,483561.0,Lance Barrett,0.0,False,False,1.8,1.0471253534401508,3994,2,2,"Jameson Taillon, Daniel Palencia","Daulton Varsho, Max Scherzer",0,0,0,0,0.0,0,"home 2 IL placement(s) (Jameson Taillon, Daniel Palencia) -> -1.80pp | away 2 IL placement(s) (Daulton Varsho, Max Scherzer) -> +1.80pp",il_placement_home;il_placement_away
824264,CHW @ DET,False,False,669373.0,607200.0,669373,607200,427128.0,Rob Drake,0.0,False,False,1.4807692307692308,1.526315789473684,-202,3,0,"Jack Flaherty, Gleyber Torres, Wenceel Pérez",,0,0,0,0,-0.024,0,"home 3 IL placement(s) (Jack Flaherty, Gleyber Torres, Wenceel Pérez) -> -2.40pp",il_placement_home
823534,CIN @ NYY,False,False,693645.0,695076.0,693645,695076,503490.0,Chris Segal,0.0,False,False,1.4385964912280702,1.3984063745019921,200,1,0,Trent Grisham,,0,0,0,0,0.002999999999999999,0,home 1 IL placement(s) (Trent Grisham) -> -1.20pp | sharp move +200bps confirms model side -> +1.5pp,il_placement_home;line_move_strong
822966,WSH @ TB,False,True,643377.0,676917.0,643377,676571,504381.0,Will Little,0.0,False,False,1.8695652173913042,1.7407407407407407,396,0,0,,,0,0,0,0,0.055,1,"away SP scratched -> 4pp toward home, demote tier | sharp move +396bps confirms model side -> +1.5pp",sp_scratch_away;line_move_strong
823853,SF @ MIA,False,False,,694738.0,669199,694738,658082.0,Jacob Metz,0.0,False,False,1.8547008547008548,1.9433962264150944,-246,0,1,,Keaton Winn,0,0,0,0,-0.002999999999999999,0,away 1 IL placement(s) (Keaton Winn) -> +1.20pp | sharp move -246bps confirms model side -> +1.5pp,il_placement_away;line_move_strong
824910,MIL @ ATL,False,False,527048.0,694819.0,527048,694819,,,0.0,True,False,2.5300000000000002,2.5300000000000002,0,3,1,"Tyler Kinley, Ronald Acuña Jr., Spencer Strider",Coleman Crow,0,0,0,0,-0.027,0,"home bullpen short -> 1.5pp toward away | home 3 IL placement(s) (Tyler Kinley, Ronald Acuña Jr., Spencer Strider) -> -2.40pp | away 1 IL placement(s) (Coleman Crow) -> +1.20pp",bullpen_short_home;il_placement_home;il_placement_away
822886,SD @ TEX,False,False,594798.0,681190.0,594798,681190,,,0.0,False,False,1.7092198581560285,1.6802721088435373,101,4,2,"Jalen Beeks, Evan Carter, Michael Helman, Corey Seager","Miguel Andujar, Freddy Fermin",0,0,0,0,-0.011999999999999997,0,"home 4 IL placement(s) (Jalen Beeks, Evan Carter, Michael Helman, Corey Seager) -> -3.00pp | away 2 IL placement(s) (Miguel Andujar, Freddy Fermin) -> +1.80pp",il_placement_home;il_placement_away
824179,CLE @ HOU,False,False,837227.0,676440.0,837227,676440,,,0.0,False,True,1.9433962264150944,1.8695652173913042,203,1,3,LaMonte Wade Jr.,"José Ramírez, Angel Martínez, Chase DeLauter",0,0,0,0,0.041999999999999996,0,"away bullpen short -> 1.5pp toward home | home 1 IL placement(s) (LaMonte Wade Jr.) -> -1.20pp | away 3 IL placement(s) (José Ramírez, Angel Martínez, Chase DeLauter) -> +2.40pp | sharp move +203bps confirms model side -> +1.5pp",bullpen_short_away;il_placement_home;il_placement_away;line_move_strong
824097,STL @ KC,False,False,607625.0,700241.0,607625,700241,,,0.0,False,True,2.1100000000000003,2.1100000000000003,0,5,1,"Kyle Isbel, Seth Lugo, Vinnie Pasquantino, Carlos Estévez, Cole Ragans",Ramón Urías,0,0,0,0,-0.002999999999999999,0,"away bullpen short -> 1.5pp toward home | home 5 IL placement(s) (Kyle Isbel, Seth Lugo, Vinnie Pasquantino, Carlos Estévez, Cole Ragans) -> -3.00pp | away 1 IL placement(s) (Ramón Urías) -> +1.20pp",bullpen_short_away;il_placement_home;il_placement_away
824345,PIT @ COL,False,False,607536.0,696149.0,607536,696149,623949.0,Clint Vondrak,0.0,False,False,2.25,2.25,0,1,2,Tyler Freeman,"Oneil Cruz, Wilber Dotel",0,0,0,0,0.006000000000000002,0,"home 1 IL placement(s) (Tyler Freeman) -> -1.20pp | away 2 IL placement(s) (Oneil Cruz, Wilber Dotel) -> +1.80pp",il_placement_home;il_placement_away
